Date,Open,High,Low,Close,Adj Close,Volume
2018-07-23,120.379997,120.379997,119.180000,119.269997,110.670097,11571800
2018-07-24,119.279999,119.820000,119.139999,119.680000,111.050529,9053500
2018-07-25,120.019997,120.260002,119.260002,119.489998,110.874229,7357900
2018-07-26,119.709999,119.879997,119.160004,119.260002,110.660835,6821100
2018-07-27,119.849998,119.870003,119.400002,119.459999,110.846420,4542000
2018-07-30,118.989998,119.410004,118.970001,119.050003,110.465988,7111200
2018-07-31,119.790001,119.860001,119.559998,119.699997,111.069092,6797400
2018-08-01,118.290001,118.839996,118.070000,118.459999,110.164246,13312600
2018-08-02,118.620003,118.739998,118.300003,118.629997,110.322342,4451100
2018-08-03,118.830002,119.290001,118.809998,119.220001,110.871017,6162400
2018-08-06,119.540001,119.839996,119.269997,119.290001,110.936127,4200200
2018-08-07,119.029999,119.099998,118.570000,118.669998,110.359550,5346900
2018-08-08,118.660004,119.029999,118.610001,118.790001,110.471146,5640900
2018-08-09,119.230003,119.830002,119.120003,119.790001,111.401108,7144100
2018-08-10,120.370003,121.050003,120.279999,120.660004,112.210197,8457900
2018-08-13,120.250000,120.699997,120.209999,120.410004,111.977715,7923200
2018-08-14,120.540001,120.559998,120.029999,120.139999,111.726624,4251200
2018-08-15,120.660004,121.129997,120.570000,120.839996,112.377571,7649800
2018-08-16,120.809998,120.930000,120.279999,120.830002,112.368279,5400400
2018-08-17,121.089996,121.389999,120.750000,120.980003,112.507790,3537600
2018-08-20,121.639999,121.910004,121.540001,121.790001,113.261047,5603700
2018-08-21,121.370003,121.529999,121.070000,121.379997,112.879761,4695000
2018-08-22,122.000000,122.050003,121.580002,121.860001,113.326157,5309600
2018-08-23,122.000000,122.129997,121.779999,122.050003,113.502853,5328700
2018-08-24,121.620003,122.330002,121.489998,122.290001,113.726013,6092200
2018-08-27,121.779999,121.870003,121.519997,121.589996,113.075081,6407400
2018-08-28,121.000000,121.089996,120.680000,120.860001,112.396202,4929300
2018-08-29,120.940002,121.150002,120.620003,121.019997,112.544975,5613300
2018-08-30,121.309998,121.459999,121.080002,121.279999,112.786766,5302900
2018-08-31,121.889999,121.919998,120.889999,121.000000,112.526352,9677500
2018-09-04,119.959999,120.099998,119.750000,120.029999,111.875771,18343600
2018-09-05,119.760002,119.900002,119.550003,119.709999,111.577530,9422600
2018-09-06,119.760002,120.400002,119.690002,120.150002,111.987640,9566000
2018-09-07,119.330002,119.400002,118.989998,119.129997,111.036926,11212600
2018-09-10,119.169998,119.599998,119.169998,119.570000,111.447060,6386400
2018-09-11,119.080002,119.169998,118.599998,118.660004,110.598839,5440000
2018-09-12,119.050003,119.169998,118.900002,118.940002,110.859833,3347200
2018-09-13,119.339996,119.570000,118.980003,119.120003,111.027641,4833000
2018-09-14,118.410004,118.910004,118.300003,118.550003,110.496330,5579500
2018-09-17,118.180000,118.820000,118.120003,118.550003,110.496330,5433000
2018-09-18,118.059998,118.070000,117.160004,117.309998,109.340561,10182300
2018-09-19,117.110001,117.110001,116.190002,116.610001,108.688118,13379600
2018-09-20,116.580002,117.300003,116.470001,117.150002,109.191422,8657300
2018-09-21,116.870003,117.279999,116.839996,117.099998,109.144844,6173800
2018-09-24,116.739998,117.269997,116.720001,116.800003,108.865219,5505500
2018-09-25,116.480003,116.739998,116.400002,116.680000,108.753380,6650900
2018-09-26,116.930000,117.580002,116.660004,117.500000,109.517670,9512700
2018-09-27,117.239998,117.650002,117.099998,117.580002,109.592216,5758500
2018-09-28,117.849998,117.910004,117.220001,117.269997,109.303291,12807700
2018-10-01,116.660004,116.830002,116.120003,116.150002,108.500870,22442400
2018-10-02,116.669998,117.129997,116.599998,116.860001,109.164101,8266900
2018-10-03,116.269997,116.360001,114.239998,114.830002,107.267784,20829200
2018-10-04,114.129997,114.389999,113.709999,114.019997,106.511131,16207400
2018-10-05,113.389999,113.720001,112.620003,113.040001,105.595680,18096500
2018-10-08,112.989998,113.110001,112.639999,112.660004,105.240723,5855900
2018-10-09,113.139999,113.849998,113.070000,113.800003,106.305626,11530800
2018-10-10,113.139999,113.580002,112.790001,113.489998,106.016045,15290100
2018-10-11,114.000000,115.150002,113.790001,114.870003,107.305153,16086800
2018-10-12,114.389999,115.010002,114.279999,114.470001,106.931541,6794100
2018-10-15,114.660004,114.820000,114.290001,114.419998,106.884811,7146300
2018-10-16,114.389999,114.720001,114.160004,114.680000,107.127647,4762300
2018-10-17,114.660004,114.790001,113.980003,114.000000,106.492462,5880700
2018-10-18,113.620003,114.389999,113.550003,113.959999,106.455086,5728800
2018-10-19,113.849998,113.949997,113.410004,113.709999,106.221527,10892400
2018-10-22,113.949997,114.080002,113.529999,113.559998,106.081406,3244200
2018-10-23,114.760002,115.019997,113.839996,113.919998,106.417717,10330700
2018-10-24,114.360001,114.820000,114.239998,114.779999,107.221077,16008000
2018-10-25,114.540001,114.739998,114.230003,114.300003,106.772697,12613200
2018-10-26,114.930000,115.320000,114.790001,114.989998,107.417252,18582500
2018-10-29,114.839996,115.019997,114.260002,114.730003,107.174377,7679900
2018-10-30,114.260002,114.540001,114.019997,114.160004,106.641914,9939500
2018-10-31,113.739998,113.959999,113.209999,113.580002,106.100113,8706400
2018-11-01,112.849998,113.559998,112.839996,113.410004,106.198418,6100200
2018-11-02,113.169998,113.260002,111.900002,112.000000,104.878120,11314800
2018-11-05,112.480003,112.709999,112.349998,112.440002,105.290108,4760200
2018-11-06,112.599998,112.730003,112.330002,112.370003,105.224564,3159900
2018-11-07,113.190002,113.400002,112.410004,112.519997,105.365021,9313100
2018-11-08,112.959999,112.970001,112.410004,112.510002,105.355675,6905100
2018-11-09,112.750000,113.500000,112.720001,113.349998,106.142242,6465300
2018-11-12,113.949997,114.309998,113.910004,114.089996,106.835167,6840000
2018-11-13,113.709999,114.019997,113.480003,114.019997,106.769615,6525800
2018-11-14,113.480003,114.519997,113.300003,114.089996,106.835167,8690800
2018-11-15,114.440002,114.540001,113.680000,114.040001,106.788383,7879600
2018-11-16,114.199997,114.809998,113.919998,114.699997,107.406395,9236700
2018-11-19,114.410004,115.019997,114.410004,115.019997,107.706039,7027200
2018-11-20,115.239998,115.459999,114.930000,115.059998,107.743530,6332600
2018-11-21,114.889999,115.089996,114.540001,115.019997,107.706039,4951100
2018-11-23,115.669998,115.760002,115.089996,115.139999,107.818420,3027900
2018-11-26,114.860001,115.059998,114.779999,114.879997,107.574951,6599000
2018-11-27,114.809998,115.250000,114.760002,115.010002,107.696724,5967200
2018-11-28,114.849998,115.019997,114.360001,114.449997,107.172302,7814000
2018-11-29,114.919998,115.250000,114.589996,114.900002,107.593674,7295600
2018-11-30,115.309998,115.419998,114.980003,115.330002,107.996353,9127800
2018-12-03,114.680000,115.879997,114.660004,115.879997,108.763145,9763800
2018-12-04,116.809998,118.669998,116.629997,117.820000,110.583992,18100500
2018-12-06,118.540001,119.199997,118.129997,118.190002,110.931297,15319400
2018-12-07,117.809998,118.529999,117.519997,118.410004,111.137787,8608400
2018-12-10,118.870003,119.279999,118.440002,118.900002,111.597702,8777700
2018-12-11,118.970001,119.379997,118.610001,118.879997,111.578918,8071900
2018-12-12,118.580002,118.720001,118.239998,118.349998,111.081459,6182200
2018-12-13,118.459999,118.580002,117.980003,118.070000,110.818665,5564200
2018-12-14,118.550003,118.769997,118.220001,118.480003,111.203491,8169200
2018-12-17,118.589996,119.300003,118.580002,119.169998,111.851120,9726800
2018-12-18,119.070000,119.790001,118.940002,119.599998,112.520958,10018800
2018-12-19,120.110001,121.660004,119.919998,121.180000,114.007454,23046300
2018-12-20,122.010002,122.029999,120.669998,120.739998,113.593498,18543700
2018-12-21,121.139999,121.209999,120.389999,120.720001,113.574684,9945100
2018-12-24,121.129997,121.419998,120.910004,121.320000,114.139153,8377500
2018-12-26,120.989998,121.389999,119.970001,120.019997,112.916122,11700400
2018-12-27,121.260002,121.379997,119.980003,120.040001,112.934944,12146500
2018-12-28,120.400002,121.050003,120.290001,121.050003,113.885162,9879100
2018-12-31,120.650002,121.559998,120.459999,121.510002,114.317932,17409000
2019-01-02,121.660004,122.160004,121.339996,122.150002,114.920036,19841500
2019-01-03,122.290001,123.860001,122.230003,123.540001,116.227760,21187000
