Date,Open,High,Low,Close,Adj Close,Volume
2017-06-21,148.938812,148.938812,146.644363,147.026764,116.144699,4141846
2017-06-22,147.753342,148.173996,146.931168,147.609940,116.605385,2485819
2017-06-23,147.552582,147.877625,147.036331,147.332703,116.386421,3433181
2017-06-26,147.906311,148.900574,147.829834,148.403442,117.232254,2252561
2017-06-27,148.183563,148.508606,147.705551,147.944550,116.869736,2496279
2017-06-28,148.326965,148.709366,147.973236,148.489487,117.300209,2323166
2017-06-29,148.518158,148.891006,146.864243,147.351822,116.401512,3412261
2017-06-30,147.495224,147.705551,146.405350,147.065002,116.174934,3735789
2017-07-03,146.826004,149.168259,146.768646,148.738052,117.496590,2952335
2017-07-05,148.919693,149.034424,146.873810,146.912048,116.054108,3728362
2017-07-06,146.615677,147.065002,145.535370,145.659653,115.064758,2884345
2017-07-07,145.908218,146.739960,145.449326,146.214142,115.502808,2573265
2017-07-10,146.185471,147.122375,145.917786,146.673035,115.865311,3353685
2017-07-11,146.520081,146.892929,145.363297,146.453156,115.691605,3606085
2017-07-12,146.730408,147.456985,146.319305,146.940720,116.076744,3240403
2017-07-13,146.940720,147.409180,146.453156,146.873810,116.023926,2590001
2017-07-14,147.237091,147.820267,146.653915,147.456985,116.484589,3406194
2017-07-17,146.835571,147.112808,145.544937,146.281067,115.555664,4981680
2017-07-18,145.659653,147.504776,145.315491,147.227539,116.303360,7914873
2017-07-19,143.422562,143.642441,140.258133,141.042068,111.417068,14951106
2017-07-20,141.042068,142.284897,140.564056,141.166351,111.515251,7543961
2017-07-21,141.099426,141.367111,140.066925,140.611862,111.077240,6808937
2017-07-24,140.535370,140.573608,139.388138,139.569794,110.254051,4055970
2017-07-25,140.124283,141.003830,139.608032,139.761002,110.405113,4402509
2017-07-26,139.837479,140.019119,138.116638,138.967499,109.778282,4113290
2017-07-27,138.623322,139.005737,137.323135,138.690247,109.559258,6726617
2017-07-28,138.441681,138.661575,137.514343,137.944550,108.970177,3195321
2017-07-31,138.030594,138.556412,137.829834,138.307846,109.257156,4556062
2017-08-01,138.623322,139.263855,138.355637,138.910141,109.732956,3367597
2017-08-02,138.738052,138.900574,137.877625,138.097519,109.091026,3703781
2017-08-03,138.078400,138.948380,138.078400,138.565964,109.461067,3175028
2017-08-04,138.623322,138.996170,138.049713,138.776291,109.627213,2666672
2017-08-07,138.623322,138.709366,136.472275,137.160614,108.350914,4830742
2017-08-08,135.755264,136.481842,135.755264,135.860428,108.457726,3450440
2017-08-09,135.516251,135.783936,134.980881,135.535370,108.198265,3060387
2017-08-10,135.411087,136.156784,135.019119,135.602295,108.251686,4733568
2017-08-11,136.185471,136.319305,135.296371,135.602295,108.251686,3142184
2017-08-14,135.755264,136.481842,135.697891,136.061188,108.618034,2352036
2017-08-15,136.281067,137.036331,134.397705,135.822174,108.427216,4896849
2017-08-16,135.554489,136.625244,135.382416,136.233276,108.755409,3439039
2017-08-17,136.252396,136.606125,134.512421,134.512421,107.381638,4625517
2017-08-18,134.674957,134.942642,133.441681,133.556412,106.618469,4343724
2017-08-21,133.451248,134.244736,133.011475,134.158707,107.099266,3337472
2017-08-22,134.455063,134.942642,134.206497,134.808792,107.618233,2661442
2017-08-23,134.512421,136.759079,134.493301,135.889099,108.480652,4234522
2017-08-24,136.233276,137.361374,135.994263,136.653915,109.091187,3757441
2017-08-25,136.998093,137.848953,136.950287,137.418732,109.701759,3005053
2017-08-28,137.772461,138.202682,136.128113,136.242828,108.763031,5319956
2017-08-29,135.850861,137.122375,135.659653,136.845123,109.243835,3147937
2017-08-30,136.959854,136.978973,136.147232,136.290634,108.801178,2861856
2017-08-31,136.730408,137.342255,136.357559,136.739960,109.159897,3824594
2017-09-01,136.692154,138.145309,136.692154,137.743790,109.961235,3505878
2017-09-05,137.189301,138.011475,136.424469,136.749527,109.167519,3239985
2017-09-06,137.552582,138.116638,137.189301,137.495224,109.762810,3423872
2017-09-07,137.762909,138.279160,136.147232,136.615677,109.060677,4380857
2017-09-08,136.854691,136.854691,135.411087,136.185471,108.717224,3521045
2017-09-11,137.227539,138.747604,136.720840,138.489487,110.556549,4825616
2017-09-12,138.728485,139.933075,138.154877,139.349899,111.243416,5479053
2017-09-13,138.957932,139.856598,138.948380,139.569794,111.418953,4289646
2017-09-14,139.445511,139.942642,139.110901,139.139572,111.075500,3929717
2017-09-15,138.451248,138.785858,137.743790,138.451248,110.526016,7737471
2017-09-18,138.441681,139.082214,137.925430,138.193115,110.319923,3158397
2017-09-19,138.422562,138.604202,137.877625,138.040146,110.197823,3623762
2017-09-20,138.556412,139.464630,138.068832,139.464630,111.334976,5698085
2017-09-21,139.244736,139.474182,138.718933,138.871887,110.861832,2673158
2017-09-22,139.187378,139.187378,138.231354,138.747604,110.762596,2920746
2017-09-25,138.738052,139.608032,138.537292,139.455063,111.327347,5452903
2017-09-26,139.923523,140.936905,139.521988,140.114716,111.853943,4695076
2017-09-27,140.229446,140.439774,138.652008,139.254303,111.167091,3663824
2017-09-28,139.254303,139.445511,137.868073,139.254303,111.167091,2902441
